year;month;day;hour;NO2;NOx;O3;NO
2016;12;3;13;3.07921164367232;8.74353608920584;66.8908333333333;3.69425344329514
2016;12;3;14;2.54665241587432;8.06382034843577;70.5061499999999;3.59827845810885
2016;12;3;15;2.86345725415883;8.2859142701211;73.2577666666666;3.53650831532686
2016;12;3;16;5.87724674116429;11.4415288206803;72.0405166666666;3.62900614704834
2016;12;3;17;10.4746947286229;15.6512381650298;62.1866499999999;3.37612430188253
2016;12;3;18;21.8369408688072;27.216939834648;43.7283533333333;3.50881731715663
2016;12;3;19;35.5760376058231;42.7873392304664;29.11889;4.70318678134424
2016;12;3;20;29.3229273186586;36.5630445446266;26.0000016666666;4.72198022007434
2016;12;3;21;34.0797388678574;45.8566736759446;10.7888876666666;7.68087746113216
2016;12;3;22;41.1850701423877;83.6298789631746;5.29611266666666;27.6823622382433
2016;12;3;23;46.306702080816;144.834527264866;-999;64.2595177847857
2016;12;4;0;31.1691968803035;91.6600566417159;3.9088905;39.4519362565278
2016;12;4;1;-999;-999;3.4066665;-999
2016;12;4;2;25.2460664299444;66.4881796667912;3.22916716666666;26.8979682041569
2016;12;4;3;24.5996063463827;46.373518989135;2.97527766666666;14.2008729422135
2016;12;4;4;22.0815801767684;43.8952816709015;2.9294445;14.2268230978995
2016;12;4;5;20.3870978981169;38.5553512611566;2.8672225;11.8492740291373
2016;12;4;6;17.3985463027436;35.2584104464889;2.65335466666666;11.6481436125787
2016;12;4;7;16.1389447786102;29.8694425541929;4.49055266666666;8.95498468940988
2016;12;4;8;15.608600440863;36.446708281329;3.287223;13.5905441825633
2016;12;4;9;18.5034664756291;45.9209492591472;3.23583399999999;17.8815904974096
2016;12;4;10;12.9555487833023;29.8100381354737;7.94833333333333;10.9924415387855
2016;12;4;11;15.5735459025763;36.2639583061048;14.0011166666666;13.4942177129708
2016;12;4;12;18.9498020529965;37.6031816377531;25.2844466666666;12.1656717270876
2016;12;4;13;13.7153820474738;23.3488283520358;42.7947166666666;6.28290143398994
2016;12;4;14;13.4847076878104;21.342310296439;53.62666;5.1247021197489
2016;12;4;15;10.4024564029889;16.4866736604169;57.29725;3.96810612971376
2016;12;4;16;7.82294663876405;12.9838153406162;57.36335;3.36590129247366
2016;12;4;17;5.96511543408347;11.0439978775573;54.997195;3.3124301291903
2016;12;4;18;9.32708641348403;14.9077624263053;45.7380533333333;3.63969821547498
2016;12;4;19;17.7714166402611;24.0187398093898;34.7752733333333;4.0744832593638
2016;12;4;20;35.4524161212804;66.2702846958061;15.8725028333333;20.0993107282602
2016;12;4;21;41.7333544413814;101.494073689926;3.32194466666666;38.9757410580202
2016;12;4;22;37.3535496267727;98.1009642911365;3.13138833333333;39.6192605054715
2016;12;4;23;32.872926216338;92.6222833093353;3.0519445;38.9683306982048
2016;12;5;0;27.0597638581339;77.3267198206332;-999;32.7839404211488
2016;12;5;1;25.7520886772773;58.2222088002699;2.64638916666666;21.1769036576212
2016;12;5;2;-999;-999;2.73083266666666;-999
2016;12;5;3;19.5871933623883;35.0134864065794;2.70444416666666;10.0609766872941
2016;12;5;4;19.2554199226101;42.2170694104842;2.5813885;14.9755109369137
2016;12;5;5;17.9728129797812;33.7338552876401;2.30944516666666;10.2792990365586
2016;12;5;6;17.2543230428961;31.8463852026712;2.18194416666666;9.5168940968826
2016;12;5;7;18.1552741957227;53.3634813234705;2.00861083333333;22.9626748369778
2016;12;5;8;18.077451673624;39.7134655487985;2.00722233333333;14.110935827585
2016;12;5;9;17.6149934229387;45.8620607720314;2.20944416666666;18.4226427742252
2016;12;5;10;19.254592892875;39.3665995053581;5.0852755;13.1169833921373
2016;12;5;11;17.6571567960107;30.6905015338461;11.5980516666666;8.50030381175774
2016;12;5;12;12.458826958653;22.0736183063318;22.3080533333333;6.27073473355412
2016;12;5;13;13.3384788756525;23.242823904639;27.0405516666666;6.45958067528564
2016;12;5;14;17.1383397501134;27.137399253473;26.9477816666666;6.52135313843591
2016;12;5;15;18.1267263240316;28.7985095011823;24.9483383333333;6.96010126668776
2016;12;5;16;12.7297737236616;19.8053301693381;43.5691783333333;4.61465422999924
2016;12;5;17;22.4187242783585;30.8728193920452;25.5449983333333;5.51373253492014
2016;12;5;18;35.5788092791881;49.038318543328;5.66382566666666;8.77824688932138
2016;12;5;19;37.6575105824507;64.9503645158602;3.96777716666666;17.8003079785364
2016;12;5;20;34.7789701000077;64.2470619567367;3.55250166666666;19.2189908709943
2016;12;5;21;33.0819783167259;86.5054589849882;3.10000083333333;34.8426152684744
2016;12;5;22;38.4270130324182;176.847525765289;3.00861166666666;90.2773950721184
2016;12;5;23;36.9814634770843;168.946841618302;3.47472266666666;86.067377898587
2016;12;6;0;32.5814746703285;165.723129638823;3.406388;86.8345417080087
2016;12;6;1;24.3572163582344;84.261189819335;-999;39.0691709759375
2016;12;6;2;21.9093853981191;73.9000394592695;3.2969445;33.9081305513883
2016;12;6;3;-999;-999;2.75055566666666;-999
2016;12;6;4;19.7145318162963;57.0483389912653;2.2991665;24.3489840727962
2016;12;6;5;22.615563637204;80.575272132394;2.31805566666666;37.8011278731705
2016;12;6;6;20.0645751861551;50.4464653552468;2.203547;19.8149670715782
2016;12;6;7;19.9264578196646;49.6145630315112;1.97083316666666;19.3624828447556
2016;12;6;8;21.0322250248754;68.2391195301056;2.01194483333333;30.7881785816015
2016;12;6;9;23.0766693333624;105.361088027213;2.16694433333333;53.6656224431127
2016;12;6;10;24.6048344426459;110.326601606639;2.93055566666666;55.9074496095709
2016;12;6;11;26.8079437028677;104.475208513163;3.5025;50.6543301351665
2016;12;6;12;35.228325613299;117.376575761086;4.5536105;53.5768137731644
2016;12;6;13;37.9986994832724;104.396716315193;6.95888883333333;43.3045643250029
2016;12;6;14;27.4862549737317;52.1482135234954;14.5786116666666;16.084446815667
2016;12;6;15;28.0994449489468;45.6891411812778;18.974445;11.471941005082
2016;12;6;16;22.0325627094291;32.6784722603616;18.508615;6.9432265742745
2016;12;6;17;18.7622777281456;26.8447118344087;15.92333;5.27133646993205
2016;12;6;18;18.4640353799741;24.0824528516681;15.5599933333333;3.66431306862046
2016;12;6;19;20.3578558017447;26.0393931114939;15.7819433333333;3.70547961572033
2016;12;6;20;23.4326118461577;29.5368478083578;13.7188936666666;3.98116226195789
2016;12;6;21;32.705562539335;47.7478671741608;4.44416616666666;9.81054073202287
2016;12;6;22;25.6054074311909;34.2445844045052;9.08110833333333;5.63444230424838
2016;12;6;23;23.3452998573054;30.4515030866458;11.412505;4.63464195972151
2016;12;7;0;22.3460427066803;28.6751813814189;12.0886116666666;4.1278430582631
2016;12;7;1;22.4835537450242;28.5964698644384;11.86111;3.98682343143804
2016;12;7;2;21.1657580995075;27.0689368550336;-999;3.85003342475998
2016;12;7;3;20.1198168072664;26.8668276623555;6.95250666666666;4.40037789555233
2016;12;7;4;-999;-999;10.3605583333333;-999
2016;12;7;5;18.7184392793932;24.4351908807836;12.5622233333333;3.72844625885661
2016;12;7;6;17.6982532833203;24.0558206970809;13.7142733333333;4.14638418669427
2016;12;7;7;18.5182206175999;25.1213614819073;11.9711066666666;4.30654636913767
2016;12;7;8;20.9506652845509;31.4981949009479;8.49860716666666;6.87906351027562
2016;12;7;9;22.9442343094224;35.9255134392771;6.17360999999999;8.46634679651094
2016;12;7;10;20.9741704633008;36.6398441789103;9.369445;10.2170999599189
2016;12;7;11;19.0993088682931;41.1357698981506;10.3616633333333;14.3721061214604
2016;12;7;12;18.9567747986392;43.7293739390446;10.8641666666666;16.1566062385384
2016;12;7;13;21.5557396758639;50.4658270743154;11.4550033333333;18.855062231103
2016;12;7;14;30.2165525765207;65.5898398410453;9.53693999999999;23.0703395496141
2016;12;7;15;27.0290710187878;46.2116166595207;15.2991683333333;12.5107920575282
2016;12;7;16;25.9838814133404;39.9867254394222;15.2711083333333;9.13260800236611
2016;12;7;17;23.6581156191409;32.2971380624141;16.5413833333333;5.63434152027286
2016;12;7;18;23.6611908259935;29.4760626350618;14.401665;3.79243992986831
2016;12;7;19;22.6457000384811;28.1125692335379;13.4408366666666;3.56547378987226
2016;12;7;20;19.7370105988628;25.2931895221811;14.2880533333333;3.62372129569974
2016;12;7;21;23.9529621464605;29.779418394513;10.4244516666666;3.7999952621974
2016;12;7;22;21.0718708182383;26.7361660255103;12.8516633333333;3.69423437419885
2016;12;7;23;22.7207264623184;28.5070085381252;11.135275;3.77379380153299
2016;12;8;0;17.9869567075214;23.6135111036109;18.806665;3.66961994347475
2016;12;8;1;14.5349015388853;19.9279938026577;22.9775016666666;3.51735672224069
2016;12;8;2;15.2837049681412;20.5149134489943;21.4688916666666;3.41177666089115
2016;12;8;3;15.5897224066824;20.9040256799143;-999;3.46597080633898
2016;12;8;4;14.4927576709897;19.8982550119893;23.3633383333333;3.52544727208497
2016;12;8;5;-999;-999;18.89611;-999
2016;12;8;6;17.1414237160267;22.756856670567;17.9061116666666;3.66236657652285
2016;12;8;7;20.9304205239731;28.1992086393411;12.2480549999999;4.74067927817145
2016;12;8;8;26.4922882440768;42.8165351026248;6.1397235;10.6466191593146
2016;12;8;9;28.4884987907234;124.679593718222;1.995833;62.7355101331545
2016;12;8;10;26.1584926721429;123.524586397071;3.88972333333333;63.5018404157876
2016;12;8;11;16.0798772310666;31.8515529366461;18.5736083333333;10.286234102959
2016;12;8;12;14.2719442550968;30.9176788626494;23.174445;10.8562923931057
2016;12;8;13;14.874966466787;30.1023673954521;27.1452816666666;9.93125991529573
2016;12;8;14;17.6492500665462;34.4850121702448;29.0108316666666;10.9802276900168
2016;12;8;15;19.5942920837796;36.2178589818139;28.0563916666666;10.8418346871594
2016;12;8;16;24.5509597178786;41.1360057039818;22.6319433333333;10.8167114773382
2016;12;8;17;31.7484628579812;45.3005066402771;15.0036083333333;8.83859759232372
2016;12;8;18;36.0176430381107;43.4855998035919;8.41832833333333;4.87057640510204
2016;12;8;19;34.5144445616069;40.5847324414984;8.43333333333333;3.95902143631
2016;12;8;20;34.4100788883977;41.8621387322809;6.958615;4.86020848604724
2016;12;8;21;39.8523783566151;54.3667920578754;2.12916683333333;9.4662520321504
2016;12;8;22;41.455900782476;61.8899592471454;1.61805499999999;13.3270245321353
2016;12;8;23;40.1812327728307;75.1207970009659;1.8547225;22.7874668370735
2016;12;9;0;36.3496101571617;71.3574844076735;2.211667;22.8320184050148
2016;12;9;1;29.9996732741831;69.6895062236839;2.17361116666666;25.8855761966671
2016;12;9;2;29.9021563341379;67.8112413252553;1.894167;24.724178338872
2016;12;9;3;29.2805002689526;53.6841831048631;1.81277783333333;15.9160002596132
2016;12;9;4;31.2180064284582;50.1277483893005;-999;12.332870410654
2016;12;9;5;30.8421026681525;50.7013550045508;1.731944;12.9521378993141
2016;12;9;6;-999;-999;1.7316665;-999
2016;12;9;7;28.602578610743;58.0724185304922;1.78361166666666;19.2201309518448
2016;12;9;8;29.2681053546506;66.3168788869785;1.64555533333333;24.1630860851532
2016;12;9;9;28.9443487345979;78.8156169320301;1.8858325;32.52587418525
2016;12;9;10;26.0875634995891;84.2797478646976;3.697778;37.9527478573694
2016;12;9;11;24.5730275545371;75.3042654206937;6.80500066666666;33.0867435246325
2016;12;9;12;29.9926119496741;93.8569496294536;8.90333666666666;41.6521072629105
2016;12;9;13;37.885494738982;93.5747180693089;13.1666666666666;36.3203250485971
2016;12;9;14;40.1795824363944;83.5630534650194;13.85639;28.2945545882298
2016;12;9;15;35.0660113527723;69.5107658696102;11.1961066666666;22.4647535996322
2016;12;9;16;31.6667996345725;56.3810102318773;11.4866666666666;16.1185254261711
2016;12;9;17;31.2901828344542;48.4011606241938;8.19666833333333;11.1597224392287
2016;12;9;18;41.8197058928984;104.726143851466;2.00410266666666;41.0273682710951
2016;12;9;19;39.3476879246046;94.1382927114624;1.72694416666666;35.7342490424747
2016;12;9;20;39.8350058474294;128.073156944584;2.14833383333333;57.548626787736
2016;12;9;21;32.8369188350476;74.180689347207;2.25027766666666;26.9642687388404
2016;12;9;22;30.7075412994113;78.0678712753545;2.006389;30.888248682009
2016;12;9;23;31.4964896393117;105.434760889771;2.04055533333333;48.2222930174282
2016;12;10;0;32.4159143691963;107.29637942424;2.422778;48.8367886629916
2016;12;10;1;32.637312481325;115.52270039047;2.50638866666666;54.0575725537152
2016;12;10;2;25.3225718836741;109.93364858997;2.41499999999999;55.183061010853
2016;12;10;3;26.9362735131545;105.998553182936;2.38916683333333;51.5641541570176
2016;12;10;4;21.8380448584933;85.1307687857561;2.13222216666666;41.2793026868707
2016;12;10;5;20.6395024767848;76.9984262710919;-999;36.7571014495298
2016;12;10;6;22.7272385732712;75.835587728523;2.09055583333333;34.6370875505225
2016;12;10;7;-999;-999;1.89222266666666;-999
2016;12;10;8;21.4089320829564;74.3392211964597;1.9097225;34.520957387311
2016;12;10;9;24.6796822352293;126.573016530705;2.12583349999999;66.4544915619553
2016;12;10;10;23.2939562206622;97.8261222419488;3.16027849999999;48.6096291990295
2016;12;10;11;29.7820579772478;92.8943212369202;7.62194666666666;41.1616068435207
2016;12;10;12;28.1806686379985;58.4172455160789;18.752225;19.7201942295848
2016;12;10;13;39.3430219547885;71.2393311948011;25.7127766666666;20.8026661204475
2016;12;10;14;37.8055541396479;59.3356714383029;34.9575016666666;14.0418704348445
2016;12;10;15;47.5028849087743;68.3149354069192;33.4158333333333;13.5735496711228
2016;12;10;16;39.6104893240848;53.5931065164746;30.35778;9.11941612913704
2016;12;10;17;42.1025300965264;53.7733082177815;19.18027;7.61164242531651
2016;12;10;18;60.1022576498137;92.6207275887389;5.94476833333333;21.2084372457321
2016;12;10;19;65.6882250104236;199.161409854423;2.57611116666666;87.0507643830894
2016;12;10;20;58.7285538482972;219.656568517776;2.38944416666666;104.956712496255
2016;12;10;21;42.2047298242522;163.631419621369;2.50999966666666;79.1940806365087
2016;12;10;22;38.565640612102;102.587148241793;2.95944516666666;41.7546129781509
2016;12;10;23;38.5294538394332;94.2447009304576;2.86027783333333;36.3372976582152
2016;12;11;0;35.6157169374484;88.2568575580868;2.657223;34.3323757081255
2016;12;11;1;31.4384111157496;60.6423853856417;2.4199995;19.0467342649349
2016;12;11;2;28.2656721966048;73.8304650738202;2.62750033333333;29.7172053963847
2016;12;11;3;24.6216490923028;67.8469990908173;2.33638866666666;28.1914285816671
2016;12;11;4;20.7161661938399;81.3422229400819;2.2519445;39.5401112774916
2016;12;11;5;18.960557677032;58.8317718595239;2.28972149999999;26.0038724296901
2016;12;11;6;19.13812463891;42.1819094985541;-999;15.029079351452
2016;12;11;7;17.1429818990682;49.6710378018172;2.1997215;21.214689179251
2016;12;11;8;-999;-999;2.35499999999999;-999
2016;12;11;9;16.2737025151881;51.2876648791604;2.3950005;22.835989052235
2016;12;11;10;21.0581343900621;79.8180659984166;4.2077775;38.3230307090053
2016;12;11;11;31.4956201899591;87.6423616903642;8.13555333333333;36.6187168676805
2016;12;11;12;32.5422880651475;63.8968231014626;20.165;20.4493227982662
2016;12;11;13;51.9198633311489;87.253174074305;28.6905566666666;23.0442669961902
2016;12;11;14;47.6313200061058;72.5574899116758;42.31942;16.2567645775345
2016;12;11;15;31.9450322837311;43.4560319893296;54.32165;7.50743547744837
2016;12;11;16;31.6856231987077;40.2328695099476;52.99905;5.57448543416118
2016;12;11;17;32.5038752847384;38.5945645964214;46.7010966666666;3.97232718183513
2016;12;11;18;45.6375112198988;52.8425404540135;22.6158333333333;4.69909594923692
2016;12;11;19;46.8004200594625;58.9121770708054;11.4513861666666;7.89924738135174
2016;12;11;20;52.0102540268741;110.171385147313;2.57944483333333;37.93249503514
2016;12;11;21;48.1185355273965;153.645932247741;2.6533335;68.824614911229
2016;12;11;22;38.5056072238252;86.0755051628061;2.639167;31.0249282060195
2016;12;11;23;38.2859184731892;119.376584875731;2.60944466666666;52.8870611945449
2016;12;12;0;31.7834822691277;77.5669159876744;2.69833316666666;29.8598022212488
2016;12;12;1;29.4635165806945;47.0572178010267;2.82972183333333;11.4745530448506
2016;12;12;2;26.2548780606019;47.7212783756873;2.12972233333333;14.0003144314391
2016;12;12;3;23.3674951297166;43.5363178990481;2.16527766666666;13.1540386994542
2016;12;12;4;20.6766962027111;40.9027978075065;1.8744445;13.1913957642154
2016;12;12;5;20.0834544979731;34.2280911893746;2.80916666666666;9.2250847040678
2016;12;12;6;22.7573740215013;44.1269707670193;1.94803366666666;13.9371794673959
2016;12;12;7;23.3132233627672;82.2845096316083;-999;38.4608755111113
2016;12;12;8;23.3190733212046;69.768418202905;2.27333316666666;30.2941072528663
2016;12;12;9;-999;-999;2.08222249999999;-999
2016;12;12;10;30.5292217491251;124.055077947054;2.70222199999999;60.9972503550301
2016;12;12;11;27.0419260469177;78.8828226456646;8.78972066666666;33.810459235689
2016;12;12;12;29.0821535341421;60.2445027092248;18.2588883333333;20.3239798228704
2016;12;12;13;18.5924613060694;33.2433852771193;35.9955549999999;9.55528357316907
2016;12;12;14;15.5664048425636;25.3625947044756;49.7435833333333;6.38904223734533
2016;12;12;15;16.2515770789325;23.7395156960716;53.3680633333333;4.88360850186848
2016;12;12;16;15.6817238145047;22.5270139079362;47.1024766666666;4.4644752858311
2016;12;12;17;22.1345279349929;28.7468236739739;37.6125;4.3125171477559
2016;12;12;18;46.7726400804583;84.0886256794977;12.3334796666666;24.3373609006288
2016;12;12;19;52.4263357374035;133.901960049731;5.85916799999999;53.1381294547452
2016;12;12;20;27.8131145319657;36.2155457885329;24.4975;5.48003754024022
2016;12;12;21;45.2326370948418;105.987700816494;3.469722;39.6242491950315
2016;12;12;22;37.3986779415049;82.8998671904625;8.96055666666666;29.6757233229342
2016;12;12;23;4.7392137156555;9.8589063178965;48.39386;3.33904637813522
2016;12;13;0;4.71633240660261;9.93145447542744;46.6188966666666;3.40128515681201
2016;12;13;1;5.71207694313951;11.0215476440265;44.3247199999999;3.4628190188316
2016;12;13;2;5.48517501010642;10.8765791263018;51.7816616666666;3.51625571804168
2016;12;13;3;4.43591813598351;10.3547536646836;59.9672666666666;3.86024471981644
2016;12;13;4;5.57875386990069;11.4227444582084;54.4708216666666;3.81143110021952
2016;12;13;5;6.23583450837508;11.9458885403573;54.3541833333333;3.7240781265072
2016;12;13;6;6.81345257513885;12.4090000260561;52.9339166666666;3.64939731762227
2016;12;13;7;10.3980308729972;16.2249908210634;46.3324866666666;3.80032377366037
2016;12;13;8;11.062077766054;16.8624939811892;-999;3.78301203989206
2016;12;13;9;12.6863309735348;18.4224296953863;38.0725;3.74106438606111
2016;12;13;10;-999;-999;42.4213633333333;-999
2016;12;13;11;9.38263465003885;15.7385138355474;51.266096491228;4.14528312987924
2016;12;13;12;-999;-999;-999;-999
2016;12;13;13;-999;-999;-999;-999
2016;12;13;14;-999;-999;39.4908316666666;-999
2016;12;13;15;11.6774188963707;17.8740243780914;42.3977816666666;4.04140535340263
2016;12;13;16;11.4180503936203;17.97636387987;44.29306;4.27731010321833
2016;12;13;17;15.3007074875039;21.3457470736733;40.7075016666666;3.94255458365757
2016;12;13;18;27.1245239312935;35.0971959163703;33.7855533333333;5.19974998189897
2016;12;13;19;28.0947169002168;34.0054624727469;34.4333333333333;3.85496847748172
2016;12;13;20;22.3239395354666;27.6466906552977;42.212775;3.47148046361367
2016;12;13;21;21.1160127392026;26.2535881067756;38.4911133333333;3.35070945782613
2016;12;13;22;11.1750659456473;16.137449751016;46.214725;3.2364501073717
2016;12;13;23;9.4976222097211;14.8165769299498;48.972785;3.46900446450066
2016;12;14;0;8.9586917194423;14.4038116147997;50.3074916666666;3.55128896940934
2016;12;14;1;6.02587660892012;11.5456097218912;51.7175932203389;3.59995146018563
2016;12;14;2;5.56463485952019;11.0440940464159;51.5572833333333;3.57368494040738
2016;12;14;3;5.33666452235093;10.6905762418015;49.748809485319;3.49180330238226
2016;12;14;4;6.38440393222193;11.6060270640694;47.2492204644681;3.40552512835449
2016;12;14;5;7.69340339848513;12.8051306790742;43.5729574085741;3.33385142201602
2016;12;14;6;10.5148063387497;15.6606997737201;44.3564000410959;3.35613447353979
2016;12;14;7;15.7111243490804;21.5977243614421;38.9531036084494;3.83922082396187
2016;12;14;8;19.2973610252649;25.4085799747511;36.2624447556882;3.98571654289189
2016;12;14;9;27.9666425752535;36.4698064462433;-999;5.54573501418633
2016;12;14;10;36.8067958106413;58.5265815277635;22.7849209993884;14.1655715424955
2016;12;14;11;-999;-999;29.8725737154899;-999
2016;12;14;12;25.3633029193411;39.8322007665153;38.5207814379753;9.43656674446976
2016;12;14;13;22.8718319027545;36.4703116388629;45.6715620362623;8.8688829659661
2016;12;14;14;32.2588932225725;53.4417670785074;44.8200456231676;13.8153994238237
2016;12;14;15;30.3794232496875;46.4186228881938;53.0890570406709;10.4607123165363
2016;12;14;16;26.299744065039;37.7553427907604;53.7351679794487;7.47130314381518
2016;12;14;17;26.7300196032875;34.5184487968231;49.3553585825456;5.07958744996805
2016;12;14;18;36.5089419253029;50.1828231444985;47.5739397210926;8.91805956084569
2016;12;14;19;39.2259872494716;59.8536549255982;44.4106408959276;13.4532958117834
2016;12;14;20;45.7737670678229;155.99601045154;48.0350045975963;71.8865781901123
2016;12;14;21;40.4339903344611;113.389515820908;52.938750629178;47.5813495196648
2016;12;14;22;37.2413715174946;96.2646222949072;52.6724547474954;38.4947665896619
2016;12;14;23;34.4305984890768;88.6861561403181;56.9213584376634;35.3852930915784
2016;12;15;0;30.1490920771971;90.4557590914264;55.4613931192625;39.3318063633598
2016;12;15;1;31.2545954809268;87.0499575173071;56.3645210210527;36.3895483574091
2016;12;15;2;30.424423868264;56.4228928798431;50.1030784353453;16.9561144651878
2016;12;15;3;30.8456502506926;49.0723394630633;47.9575370382017;11.8873856944698
2016;12;15;4;27.7018151142865;48.9160894226172;46.4272704265821;13.8358786937701
2016;12;15;5;24.7176964339785;44.506797358662;43.1436504139755;12.9063853834102
2016;12;15;6;23.2321614800485;38.9526765168317;40.4211242685288;10.2528672860192
2016;12;15;7;23.8750442931995;56.1130187162578;38.3784783876538;21.0254990091808
2016;12;15;8;23.1911070419424;31.4614046622906;25.4915320203055;5.3938604249865
2016;12;15;9;28.4408973407652;64.1445444053764;24.4674856676389;23.2857991054237
2016;12;15;10;33.7567717352149;110.909219787179;-999;50.3185683686189
2016;12;15;11;29.169211924385;62.8988351521023;26.3837720444615;21.9983473666128
2016;12;15;12;-999;-999;24.0465222933903;-999
2016;12;15;13;18.8722058059393;27.3930044627477;29.5101633793356;5.55723636246869
2016;12;15;14;14.784510729666;21.8347363731191;34.8666962964749;4.5981335655785
2016;12;15;15;13.868775156373;20.8118165627196;37.7986786590532;4.52822836491331
2016;12;15;16;20.2906100336218;28.5267701411975;34.0024738290604;5.3715960534241
2016;12;15;17;28.5236731181228;43.0758334869299;26.8219064709781;9.49087028237575
2016;12;15;18;41.1094787303361;75.5954805244657;18.885671694749;22.4916549358157
2016;12;15;19;45.6468691597633;113.762163036233;21.4059359986194;44.4245666652496
2016;12;15;20;45.8815999178144;126.098575215129;25.0345854594698;52.3172427802044
2016;12;15;21;38.393263445733;119.684338355162;28.0506620477005;53.0177669519133
2016;12;15;22;32.8754365622863;93.2682626927188;36.1620599867188;39.3879990505488
2016;12;15;23;28.5824234642256;64.3874699330188;31.7979125993306;23.351931457419
2016;12;16;0;19.9734080602273;27.225066277964;36.2663359859929;4.72950721627497
2016;12;16;1;11.8519402657959;17.8273408658909;38.5381120330246;3.89713627004106
2016;12;16;2;19.7293210904015;26.3162573112886;22.7923322635949;4.29597775494052
2016;12;16;3;25.0100348277271;33.9417316037318;21.068362906301;5.8252227404173
2016;12;16;4;22.2265766518819;30.6506133934696;21.9987115250093;5.49412856525097
2016;12;16;5;20.784555933528;27.9126813649001;22.9606806049268;4.64893954650675
2016;12;16;6;22.770769484591;39.6983247089971;20.2693283020821;11.0400948560849
2016;12;16;7;19.1930238108455;40.3003987279983;18.014868392854;13.7661592686661
2016;12;16;8;23.7544874504104;75.5437658256784;17.7489810068424;33.7767940031168
2016;12;16;9;31.6339509022601;148.849950045793;17.5815517121635;76.4478822866033
2016;12;16;10;29.3278368930931;74.7480845243337;18.0736124681533;29.6229334707934
2016;12;16;11;26.8217902847089;40.4837182164429;-999;8.91026366677423
2016;12;16;12;18.376010107528;27.2936344829956;30.8581583711035;5.81604476789128
2016;12;16;13;-999;-999;32.5313811611482;-999
2016;12;16;14;12.6437369081268;20.6299879556221;35.063011917401;5.20860620095535
2016;12;16;15;11.844302170536;18.5369041935921;38.0916147119982;4.36489263742203
2016;12;16;16;13.2411154545579;19.8373441255497;35.7913162096685;4.30203825979437
2016;12;16;17;12.9014554321111;18.6295748305185;34.4371453410046;3.73586029801992
2016;12;16;18;15.3767588397549;20.947739627824;32.6382599365696;3.63337502234424
2016;12;16;19;18.7491042443015;24.429026231613;32.6627512039038;3.70442610783336
2016;12;16;20;23.9530040245904;55.0528086403887;27.37450209472;20.2831884706593
2016;12;16;21;32.7318251299043;150.992613434337;27.2009636624959;77.1292902801402
2016;12;16;22;29.4666522610638;153.745905755592;36.1300539560078;81.05451313163
2016;12;16;23;23.4039497044409;105.604222768961;38.5256841308653;53.6107429453224
2016;12;17;0;18.5439464062301;109.621556301551;35.9932087825295;59.4005123114357
2016;12;17;1;17.4854216068959;116.307623927754;36.0991970100074;64.4515095680494
2016;12;17;2;15.4256979976572;81.695422858598;36.7412844960627;43.2208927309588
2016;12;17;3;14.5976426495555;76.3884900896076;35.6675972174788;40.2997838691135
2016;12;17;4;14.7333445447596;86.5060506070942;31.0471217847627;46.809918650487
2016;12;17;5;16.9479676852656;66.0811158474272;29.7535202082121;32.0444747689412
2016;12;17;6;12.4421953971765;18.8136816986311;30.4469681023592;4.15546203865792
2016;12;17;7;16.3448950416385;22.3366500437701;29.3167648330658;3.90780255630653
2016;12;17;8;15.8298881144151;22.4101162282025;31.4381404908156;4.29160274994393
2016;12;17;9;21.58191596741;31.2979229000202;26.558385743814;6.33674719924942
2016;12;17;10;16.5404255763716;27.5340047148005;31.4959153316711;7.16997551549207
2016;12;17;11;13.2609367265605;25.2101457721728;37.4734036680614;7.79323414219592
2016;12;17;12;10.4914207436542;20.4952527330452;-999;6.52446573785074
2016;12;17;13;12.0887821609096;22.3863531657752;50.6189237387939;6.71604134051644
2016;12;17;14;-999;-999;54.8224548308898;-999
2016;12;17;15;14.8700022270252;25.3401143698499;52.7533097672524;6.82857209314975
2016;12;17;16;22.0353442953384;33.9439018793089;48.8797489855164;7.76672139498493
2016;12;17;17;33.6721916280811;45.5633504284757;39.9387650382724;7.75537396657537
2016;12;17;18;37.9481695718965;46.3840376351597;33.8084159646256;5.50184491364502
2016;12;17;19;36.7205282660511;44.7696763367847;31.6765886991409;5.24962742897739
2016;12;17;20;34.5449141777783;42.5095600338662;31.799975029969;5.19451536743809
2016;12;17;21;33.6703345771907;42.3082981089154;29.9268496116774;5.63365090170539
2016;12;17;22;36.7363063630482;47.809855142479;27.3397660598177;7.22213144767273
2016;12;17;23;35.977406727281;49.3803056818398;26.2244567731593;8.74132583490318
2016;12;18;0;36.6356952268296;90.2803984961276;29.6343941144713;34.9868959083758
2016;12;18;1;35.1441596489723;74.1099873752031;31.895590969975;25.4133824134989
2016;12;18;2;35.0947732505575;115.238701505334;35.0474164009034;52.2696017435703
2016;12;18;3;26.5599410237078;70.778841751845;36.0450635970787;28.8394190418343
2016;12;18;4;19.0607078074589;30.7777066456489;33.05041355475;7.64178742218772
2016;12;18;5;19.6251804644603;25.8990866262572;28.9861975362777;4.09182059820122
2016;12;18;6;20.1198546678732;26.6159289468893;29.2634658250286;4.23671790059264
2016;12;18;7;15.4084648510051;21.0044692476187;31.013930899427;3.64969533607593
2016;12;18;8;14.9310729014877;20.8353612964367;29.3675704473565;3.85075712787729
