year;month;day;hour;O3
2016;10;27;16;80.1796666463216
2016;10;27;17;78.0576671600341
2016;10;27;18;74.4086667378743
2016;10;27;19;74.3350002288818
2016;10;27;20;73.3786666870117
2016;10;27;21;76.0286665598551
2016;10;27;22;78.0163335164388
2016;10;27;23;76.2456666310628
2016;10;28;0;74.535666402181
2016;10;28;1;77.4479999542236
2016;10;28;2;76.887500445048
2016;10;28;3;77.3362499872843
2016;10;28;4;80.8236665089925
2016;10;28;5;81.8630001068115
2016;10;28;6;80.2726665496826
2016;10;28;7;78.2976671854655
2016;10;28;8;78.0896663665771
2016;10;28;9;77.910999806722
2016;10;28;10;79.568333307902
2016;10;28;11;77.5843336741129
2016;10;28;12;76.3229999542236
2016;10;28;13;76.4750002543131
2016;10;28;14;76.0106669108072
2016;10;28;15;78.4360001881917
2016;10;28;16;75.0063332875569
2016;10;28;17;70.7903335571289
2016;10;28;18;65.1606670379638
2016;10;28;19;65.3013331095377
2016;10;28;20;64.8916668574015
2016;10;28;21;65.7279997507731
2016;10;28;22;64.1659997940063
2016;10;28;23;66.5156668345133
2016;10;29;0;67.3306664784749
2016;10;29;1;66.429333559672
2016;10;29;2;64.9483335018158
2016;10;29;3;64.1462500095367
2016;10;29;4;60.8183338165283
2016;10;29;5;59.1263334274292
2016;10;29;6;54.9469998677571
2016;10;29;7;56.1939997355143
2016;10;29;8;51.2766667048136
2016;10;29;9;58.5963333129882
2016;10;29;10;66.66833375295
2016;10;29;11;74.8836664835612
2016;10;29;12;84.3270005544026
2016;10;29;13;89.6360000610351
2016;10;29;14;93.3053335825602
2016;10;29;15;97.0450000762939
2016;10;29;16;97.9540002187093
2016;10;29;17;97.5493336995442
2016;10;29;18;96.233333714803
2016;10;29;19;84.0113334655761
2016;10;29;20;78.8340002695719
2016;10;29;21;74.5663336435953
2016;10;29;22;67.4466669718424
2016;10;29;23;63.8360001246134
2016;10;30;0;61.5700000127156
2016;10;30;1;62.0376667658488
2016;10;30;2;63.0691665013631
2016;10;30;3;64.3241668542226
2016;10;30;4;65.8936664581298
2016;10;30;5;64.2436666488647
2016;10;30;6;62.3786664962768
2016;10;30;7;61.2423335393269
2016;10;30;8;58.5346667607625
2016;10;30;9;62.1956666946411
2016;10;30;10;67.6516668319702
2016;10;30;11;76.5389996846517
2016;10;30;12;80.9186668395996
2016;10;30;13;82.6013332366943
2016;10;30;14;84.3313340504964
2016;10;30;15;88.9173332214355
2016;10;30;16;88.0400001525879
2016;10;30;17;86.4516667683919
2016;10;30;18;85.8279998779296
2016;10;30;19;81.5723335266113
2016;10;30;20;77.1270005544026
2016;10;30;21;78.7936670939127
2016;10;30;22;77.6076666514078
2016;10;30;23;80.3080001831054
2016;10;31;0;85.6973335266113
2016;10;31;1;83.8223333994547
2016;10;31;2;81.5274998346964
2016;10;31;3;79.7520833015441
2016;10;31;4;78.8183338165283
2016;10;31;5;77.8150001525878
2016;10;31;6;78.4983334859212
2016;10;31;7;78.6303335825602
2016;10;31;8;74.0246662139892
2016;10;31;9;74.6966668446858
2016;10;31;10;76.8183335622151
2016;10;31;11;79.3073332468668
2016;10;31;12;83.6646666208903
2016;10;31;13;87.1253335316975
2016;10;31;14;86.0253337860107
2016;10;31;15;87.0636664072672
2016;10;31;16;86.6129998524983
2016;10;31;17;84.2916669209798
2016;10;31;18;80.2703336079915
2016;10;31;19;76.4343329111735
2016;10;31;20;72.4403330485026
2016;10;31;21;74.505333328247
2016;10;31;22;70.8066668828328
2016;10;31;23;69.8123331705729
2016;11;1;0;69.5503331502278
2016;11;1;1;70.2703334808349
2016;11;1;2;68.1562501589457
2016;11;1;3;63.6495830217997
2016;11;1;4;59.6366668701171
2016;11;1;5;61.1729997634887
2016;11;1;6;59.5870002746582
2016;11;1;7;56.9629999160766
2016;11;1;8;55.6066666285197
2016;11;1;9;60.9686665217081
2016;11;1;10;65.8753336588541
2016;11;1;11;71.6920001983642
2016;11;1;12;75.7163332621256
2016;11;1;13;79.3346670786539
2016;11;1;14;81.7383333841959
2016;11;1;15;82.8250006357828
2016;11;1;16;84.2976666768392
2016;11;1;17;83.9686668395996
2016;11;1;18;84.468333307902
2016;11;1;19;84.2759997049967
2016;11;1;20;81.3563339233398
2016;11;1;21;68.0636671702067
2016;11;1;22;62.7510004043579
2016;11;1;23;59.7626667022705
2016;11;2;0;55.4893333117167
2016;11;2;1;45.9383334477742
2016;11;2;2;55.8295831680297
2016;11;2;3;50.9562500317891
2016;11;2;4;44.2406667073567
2016;11;2;5;47.4336668014526
2016;11;2;6;46.0143333435058
2016;11;2;7;48.7180000305175
2016;11;2;8;50.2963333129882
2016;11;2;9;57.4973332722981
2016;11;2;10;61.6283334732055
2016;11;2;11;68.4266667683919
2016;11;2;12;84.4106671651204
2016;11;2;13;88.8589998881022
2016;11;2;14;89.6056668599446
2016;11;2;15;92.1763334910074
2016;11;2;16;93.4300003051757
2016;11;2;17;96.0916667938232
2016;11;2;18;97.779999923706
2016;11;2;19;97.7666669209798
2016;11;2;20;96.6833338419596
2016;11;2;21;93.4279998779297
2016;11;2;22;89.2883332570393
2016;11;2;23;88.8679997762044
2016;11;3;0;86.8756669362386
2016;11;3;1;80.0426667531331
2016;11;3;2;76.9283336003621
2016;11;3;3;75.9437499046325
2016;11;3;4;74.6516668955485
2016;11;3;5;73.8773333231608
2016;11;3;6;72.292999903361
2016;11;3;7;70.2853335062662
2016;11;3;8;65.929666964213
2016;11;3;9;69.7803335825602
2016;11;3;10;74.9346668243408
2016;11;3;11;79.6619998931884
2016;11;3;12;75.5580000559489
2016;11;3;13;65.9716668446858
2016;11;3;14;60.0240000406901
2016;11;3;15;58.7039999643961
2016;11;3;16;58.3989998499552
2016;11;3;17;55.1830002466837
2016;11;3;18;54.1386665344238
2016;11;3;19;56.2150000890096
2016;11;3;20;54.1290002187093
2016;11;3;21;54.5186666488647
2016;11;3;22;56.8516666412353
2016;11;3;23;54.7133332570393
2016;11;4;0;56.8420000076293
2016;11;4;1;57.0113333384196
2016;11;4;2;57.630833307902
2016;11;4;3;54.3595832983652
2016;11;4;4;55.2260002772013
2016;11;4;5;53.2899998982747
2016;11;4;6;51.2693335851033
2016;11;4;7;45.1710002899169
2016;11;4;8;40.9476665496826
2016;11;4;9;36.7276666641235
2016;11;4;10;49.226999982198
2016;11;4;11;58.148333231608
2016;11;4;12;65.9963338851928
2016;11;4;13;67.447666422526
2016;11;4;14;67.0770004908243
2016;11;4;15;76.2903334299723
2016;11;4;16;67.8876665115356
2016;11;4;17;61.101333618164
2016;11;4;18;72.1653329849243
2016;11;4;19;71.1766667048136
2016;11;4;20;53.7276666005452
2016;11;4;21;51.1866666793823
2016;11;4;22;42.4440000216166
2016;11;4;23;38.3546666463216
2016;11;5;0;33.0553330103556
2016;11;5;1;37.5306666056315
2016;11;5;2;36.0983335177103
2016;11;5;3;33.5608334938685
2016;11;5;4;37.958666674296
2016;11;5;5;34.5479999542236
2016;11;5;6;34.012333424886
2016;11;5;7;36.85
2016;11;5;8;41.7306665420532
2016;11;5;9;38.2260001500447
2016;11;5;10;41.3253332773844
2016;11;5;11;47.3600000381469
2016;11;5;12;53.2926664988199
2016;11;5;13;61.3093332926432
2016;11;5;14;87.1603340148925
2016;11;5;15;84.4773334503173
2016;11;5;16;86.9003336588541
2016;11;5;17;87.719000116984
2016;11;5;18;89.4593335469563
2016;11;5;19;88.0416670481363
2016;11;5;20;91.6723340352376
2016;11;5;21;92.3383333841959
2016;11;5;22;90.794000116984
2016;11;5;23;90.8709996541341
2016;11;6;0;89.5320003509521
2016;11;6;1;86.2986666361491
2016;11;6;2;86.6670832633972
2016;11;6;3;89.9454169273376
2016;11;6;4;95.5709995269775
2016;11;6;5;99.0453337351481
2016;11;6;6;100.396333312988
2016;11;6;7;100.044666544596
2016;11;6;8;95.3206668853759
2016;11;6;9;92.3176666259765
2016;11;6;10;88.9240001678466
2016;11;6;11;89.0859999338785
2016;11;6;12;90.1280000050862
2016;11;6;13;88.830333328247
2016;11;6;14;87.6243336995442
2016;11;6;15;90.2896668752034
2016;11;6;16;89.9083332061767
2016;11;6;17;91.7550003051757
2016;11;6;18;93.7703334808349
2016;11;6;19;94.6259999593099
2016;11;6;20;91.0473333994547
2016;11;6;21;89.1180001576741
2016;11;6;22;87.1493335723876
2016;11;6;23;86.7623331705729
2016;11;7;0;87.0276667277018
2016;11;7;1;86.1460004170735
2016;11;7;2;85.2170832951863
2016;11;7;3;83.2800000508626
2016;11;7;4;81.4463335673014
2016;11;7;5;81.5386669158935
2016;11;7;6;83.3726670583089
2016;11;7;7;81.9659999847412
2016;11;7;8;80.6206666310628
2016;11;7;9;77.2020003000895
2016;11;7;10;78.8696665445963
2016;11;7;11;79.7280005137125
2016;11;7;12;82.6416666666666
2016;11;7;13;85.5336663564046
2016;11;7;14;86.0140004475911
2016;11;7;15;87.2683331807454
2016;11;7;16;85.2313335418701
2016;11;7;17;87.1640004475911
2016;11;7;18;77.58233350118
2016;11;7;19;77.6533335367838
2016;11;7;20;89.9913335164388
2016;11;7;21;87.2730000813802
2016;11;7;22;78.28966700236
2016;11;7;23;75.6136666615804
2016;11;8;0;76.3816669464111
2016;11;8;1;79.5833334604899
2016;11;8;2;81.7595833142598
2016;11;8;3;75.5404170354207
2016;11;8;4;68.9940001805623
2016;11;8;5;67.3080006281534
2016;11;8;6;63.2169999440511
2016;11;8;7;59.9806666056315
2016;11;8;8;62.308333269755
2016;11;8;9;66.8143338521321
2016;11;8;10;59.2040000915527
2016;11;8;11;61.1600000381469
2016;11;8;12;61.5499999364217
2016;11;8;13;70.1616667429606
2016;11;8;14;70.416000620524
2016;11;8;15;69.5263330459594
2016;11;8;16;58.0719999313354
2016;11;8;17;50.9033329645792
2016;11;8;18;45.16100025177
2016;11;8;19;47.4606665929158
2016;11;8;20;67.7546663920084
2016;11;8;21;63.969333966573
2016;11;8;22;66.4900002797444
2016;11;8;23;56.0103333791097
2016;11;9;0;65.6416665395101
2016;11;9;1;60.7249997456868
2016;11;9;2;59.3670833110809
2016;11;9;3;65.0262494881947
2016;11;9;4;69.8953335444132
2016;11;9;5;46.3569999694824
2016;11;9;6;35.4843333562215
2016;11;9;7;32.8426664670308
2016;11;9;8;31.6936665217081
2016;11;9;9;31.9319999694824
2016;11;9;10;32.8136667251586
2016;11;9;11;35.9706668853759
2016;11;9;12;39.2533333460489
2016;11;9;13;44.264999961853
2016;11;9;14;50.2813331604003
2016;11;9;15;50.518666712443
2016;11;9;16;50.3530000050862
2016;11;9;17;52.3209999084472
2016;11;9;18;48.8329999287923
2016;11;9;19;47.9790002187093
2016;11;9;20;42.4030000686645
2016;11;9;21;39.3243331909179
2016;11;9;22;39.8550001144409
2016;11;9;23;35.764666557312
2016;11;10;0;28.7959998448689
2016;11;10;1;30.0309999465942
2016;11;10;2;30.2904167175292
2016;11;10;3;28.9645833174387
2016;11;10;4;27.8579998970031
2016;11;10;5;26.9690003077189
2016;11;10;6;26.454000155131
2016;11;10;7;28.6336666425069
2016;11;10;8;28.4396666208903
2016;11;10;9;27.3839999834696
2016;11;10;10;32.0313333193461
2016;11;10;11;37.3329999287923
2016;11;10;12;41.4173334757487
2016;11;10;13;50.2573332468668
2016;11;10;14;51.7769999186197
