year;month;day;hour;NO2;NOx;O3;PM10;PM25;SO2;NO
2016;6;30;17;7.76107612916173;9.89953004357518;65.9187916264381;6.60445197806358;3.83560000133514;7.40368702147757;1.39469248497572
2016;6;30;18;5.93490495441788;7.39322396413829;59.1453899736324;9.29111035267512;5.36645328776042;7.97555586188635;0.951110776737111
2016;6;30;19;4.72793338510229;5.66380098235744;46.9362620669156;13.7412553102175;6.08157334009806;7.78515607690721;0.610369714318602
2016;6;30;20;4.06103669766279;5.70997082159902;41.0877559176636;10.3166779641469;5.82612000783285;6.7469916384298;1.07542931618644
2016;6;30;21;3.53905651791542;5.66751513153703;29.4779805824633;8.2474873779138;4.52178668340047;7.20462613664017;1.38817358325635
2016;6;30;22;3.31880014788765;5.43331326271945;32.0279569540875;7.43400801839829;4.13230666987101;6.89126011178181;1.37907837562513
2016;6;30;23;3.66932951548762;6.06676050735487;39.291116992369;6.99647535031637;3.92828000640869;7.23556983335245;1.56359646802221
2016;7;1;0;3.56047338277953;5.51034556080976;38.0834022784565;7.33111736140251;4.09151999092102;7.29468935657074;1.27170010774252
2016;7;1;1;3.1182620096415;4.89278626547476;26.679482997901;7.41731301368078;4.00761333529154;6.75506683095685;1.15733877982431
2016;7;1;2;2.4057451154853;4.58726784926295;22.4338665792908;6.786613001887;3.7304133237203;6.52303616069944;1.42278182480163
2016;7;1;3;2.66872661178479;4.74923623287255;21.70493109239;6.75891167728106;3.79798666381836;7.28969273520562;1.35690141082449
2016;7;1;4;2.70462517181296;4.65712428893912;22.1837424089767;6.35736601320903;3.66592001406352;6.97035553391965;1.27341338862778
2016;7;1;5;2.60193972683613;4.49384340339269;22.3693559512932;6.27970330856641;3.69158668073018;7.22008627449322;1.23389324511822
2016;7;1;6;2.14664426404772;3.69817158366028;21.7426571334063;6.43453395730654;3.82225332069397;7.10231270972835;1.01190092445442
2016;7;1;7;3.47750385066853;5.01538635652789;37.8276185544326;6.77573031611443;4.11084000587463;6.91095005130409;1.0030018225976
2016;7;1;8;5.42741421332774;7.15407742395881;44.117223798148;6.52190136144929;3.56751184431173;7.71972209306006;1.12612396634778
2016;7;1;9;5.17955625283609;6.37985522503108;71.3659629214676;6.53102152105614;3.5826666824906;7.39717887441231;0.782830971928426
2016;7;1;10;-999;-999;88.6293633132612;6.12473621177673;3.59682762672161;6.93061382617126;-999
2016;7;1;11;-999;-999;91.3982293904184;6.50576598372459;3.77698668162028;6.64780783390121;-999
2016;7;1;12;-999;-999;-999;6.88548134753664;3.9779254286168;7.37756203283091;-999
2016;7;1;13;-999;-999;-999;10.6105099846681;5.36831999715169;7.9871095377651;-999
2016;7;1;14;-999;-999;-999;12.401697992452;7.09787998326619;7.71459241945025;-999
2016;7;1;15;-999;-999;-999;10.6295546331724;5.73288000106812;7.86116272830543;-999
2016;7;1;16;-999;-999;-999;11.1365879547119;6.245;7.53503329241659;-999
2016;7;1;17;-999;-999;-999;9.90610464496613;5.69311999003092;7.68150231837492;-999
2016;7;1;18;-999;-999;-999;10.2961493229548;5.68752000427246;7.68532851825365;-999
2016;7;1;19;-999;-999;-999;12.6079739608447;6.74881333796184;8.0215425445552;-999
