year;month;day;hour;PM25
2016;2;17;5;29.737318840580034
2016;2;17;6;29.737318840580034
2016;2;17;7;29.737318840580034
2016;2;17;8;29.737318840580034
2016;2;17;9;29.737318840580034
2016;2;17;10;29.737318840580034
2016;2;17;11;29.737318840580034
2016;2;17;12;29.737318840580034
2016;2;17;13;29.737318840580034
2016;2;17;14;29.737318840580034
2016;2;17;15;29.737318840580034
2016;2;17;16;29.737318840580034
2016;2;17;17;29.737318840580034
2016;2;17;18;29.737318840580034
2016;2;17;19;29.737318840580034
2016;2;17;20;29.737318840580034
2016;2;17;21;29.737318840580034
2016;2;17;22;29.737318840580034
2016;2;17;23;29.737318840580034
2016;2;18;0;24.386503067484259
2016;2;18;1;24.386503067484259
2016;2;18;2;24.386503067484259
2016;2;18;3;24.386503067484259
2016;2;18;4;24.386503067484259
2016;2;18;5;24.386503067484259
2016;2;18;6;24.386503067484259
2016;2;18;7;24.386503067484259
2016;2;18;8;24.386503067484259
2016;2;18;9;24.386503067484259
2016;2;18;10;24.386503067484259
2016;2;18;11;24.386503067484259
2016;2;18;12;24.386503067484259
2016;2;18;13;24.386503067484259
2016;2;18;14;24.386503067484259
2016;2;18;15;24.386503067484259
2016;2;18;16;24.386503067484259
2016;2;18;17;24.386503067484259
2016;2;18;18;24.386503067484259
2016;2;18;19;24.386503067484259
2016;2;18;20;24.386503067484259
2016;2;18;21;24.386503067484259
2016;2;18;22;24.386503067484259
2016;2;18;23;24.386503067484259
2016;2;19;0;15.652093709647705
2016;2;19;1;15.652093709647705
2016;2;19;2;15.652093709647705
2016;2;19;3;15.652093709647705
2016;2;19;4;15.652093709647705
2016;2;19;5;15.652093709647705
2016;2;19;6;15.652093709647705
2016;2;19;7;15.652093709647705
2016;2;19;8;15.652093709647705
2016;2;19;9;15.652093709647705
2016;2;19;10;15.652093709647705
2016;2;19;11;15.652093709647705
2016;2;19;12;15.652093709647705
2016;2;19;13;15.652093709647705
2016;2;19;14;15.652093709647705
2016;2;19;15;15.652093709647705
2016;2;19;16;15.652093709647705
2016;2;19;17;15.652093709647705
2016;2;19;18;15.652093709647705
2016;2;19;19;15.652093709647705
2016;2;19;20;15.652093709647705
2016;2;19;21;15.652093709647705
2016;2;19;22;15.652093709647705
2016;2;19;23;15.652093709647705
2016;2;2;0;12.495511669659424
2016;2;2;1;12.495511669659424
2016;2;2;2;12.495511669659424
2016;2;2;3;12.495511669659424
2016;2;2;4;12.495511669659424
2016;2;2;5;12.495511669659424
2016;2;2;6;12.495511669659424
2016;2;2;7;12.495511669659424
2016;2;2;8;12.495511669659424
2016;2;2;9;12.495511669659424
2016;2;2;10;12.495511669659424
2016;2;2;11;12.495511669659424
2016;2;2;12;12.495511669659424
2016;2;2;13;12.495511669659424
2016;2;2;14;12.495511669659424
2016;2;2;15;12.495511669659424
2016;2;2;16;12.495511669659424
2016;2;2;17;12.495511669659424
2016;2;2;18;12.495511669659424
2016;2;2;19;12.495511669659424
2016;2;2;20;12.495511669659424
2016;2;2;21;12.495511669659424
2016;2;2;22;12.495511669659424
2016;2;2;23;12.495511669659424
2016;2;20;0;20.415758896151061
2016;2;20;1;20.415758896151061
2016;2;20;2;20.415758896151061
2016;2;20;3;20.415758896151061
2016;2;20;4;20.415758896151061
2016;2;20;5;20.415758896151061
2016;2;20;6;20.415758896151061
2016;2;20;7;20.415758896151061
2016;2;20;8;20.415758896151061
2016;2;20;9;20.415758896151061
2016;2;20;10;20.415758896151061
2016;2;20;11;20.415758896151061
2016;2;20;12;20.415758896151061
2016;2;20;13;20.415758896151061
2016;2;20;14;20.415758896151061
2016;2;20;15;20.415758896151061
2016;2;20;16;20.415758896151061
2016;2;20;17;20.415758896151061
2016;2;20;18;20.415758896151061
2016;2;20;19;20.415758896151061
2016;2;20;20;20.415758896151061
2016;2;20;21;20.415758896151061
2016;2;20;22;20.415758896151061
2016;2;20;23;20.415758896151061
2016;2;21;0;13.223660553757641
2016;2;21;1;13.223660553757641
2016;2;21;2;13.223660553757641
2016;2;21;3;13.223660553757641
2016;2;21;4;13.223660553757641
2016;2;21;5;13.223660553757641
2016;2;21;6;13.223660553757641
2016;2;21;7;13.223660553757641
2016;2;21;8;13.223660553757641
2016;2;21;9;13.223660553757641
2016;2;21;10;13.223660553757641
2016;2;21;11;13.223660553757641
2016;2;21;12;13.223660553757641
2016;2;21;13;13.223660553757641
2016;2;21;14;13.223660553757641
2016;2;21;15;13.223660553757641
2016;2;21;16;13.223660553757641
2016;2;21;17;13.223660553757641
2016;2;21;18;13.223660553757641
2016;2;21;19;13.223660553757641
2016;2;21;20;13.223660553757641
2016;2;21;21;13.223660553757641
2016;2;21;22;13.223660553757641
2016;2;21;23;13.223660553757641
2016;2;22;0;9.7370356748807652
2016;2;22;1;9.7370356748807652
2016;2;22;2;9.7370356748807652
2016;2;22;3;9.7370356748807652
2016;2;22;4;9.7370356748807652
2016;2;22;5;9.7370356748807652
2016;2;22;6;9.7370356748807652
2016;2;22;7;9.7370356748807652
2016;2;22;8;9.7370356748807652
2016;2;22;9;9.7370356748807652
2016;2;22;10;9.7370356748807652
2016;2;22;11;9.7370356748807652
2016;2;22;12;9.7370356748807652
2016;2;22;13;9.7370356748807652
2016;2;22;14;9.7370356748807652
2016;2;22;15;9.7370356748807652
2016;2;22;16;9.7370356748807652
2016;2;22;17;9.7370356748807652
2016;2;22;18;9.7370356748807652
2016;2;22;19;9.7370356748807652
2016;2;22;20;9.7370356748807652
2016;2;22;21;9.7370356748807652
2016;2;22;22;9.7370356748807652
2016;2;22;23;9.7370356748807652
2016;2;23;0;9.0257879656161251
2016;2;23;1;9.0257879656161251
2016;2;23;2;9.0257879656161251
2016;2;23;3;9.0257879656161251
2016;2;23;4;9.0257879656161251
2016;2;23;5;9.0257879656161251
2016;2;23;6;9.0257879656161251
2016;2;23;7;9.0257879656161251
2016;2;23;8;9.0257879656161251
2016;2;23;9;9.0257879656161251
2016;2;23;10;9.0257879656161251
2016;2;23;11;9.0257879656161251
2016;2;23;12;9.0257879656161251
2016;2;23;13;9.0257879656161251
2016;2;23;14;9.0257879656161251
2016;2;23;15;9.0257879656161251
2016;2;23;16;9.0257879656161251
2016;2;23;17;9.0257879656161251
2016;2;23;18;9.0257879656161251
2016;2;23;19;9.0257879656161251
2016;2;23;20;9.0257879656161251
2016;2;23;21;9.0257879656161251
2016;2;23;22;9.0257879656161251
2016;2;23;23;9.0257879656161251
2016;2;24;0;15.802104485878225
2016;2;24;1;15.802104485878225
2016;2;24;2;15.802104485878225
2016;2;24;3;15.802104485878225
2016;2;24;4;15.802104485878225
2016;2;24;5;15.802104485878225
2016;2;24;6;15.802104485878225
2016;2;24;7;15.802104485878225
2016;2;24;8;15.802104485878225
2016;2;24;9;15.802104485878225
2016;2;24;10;15.802104485878225
2016;2;24;11;15.802104485878225
2016;2;24;12;15.802104485878225
2016;2;24;13;15.802104485878225
2016;2;24;14;15.802104485878225
2016;2;24;15;15.802104485878225
2016;2;24;16;15.802104485878225
2016;2;24;17;15.802104485878225
2016;2;24;18;15.802104485878225
2016;2;24;19;15.802104485878225
2016;2;24;20;15.802104485878225
2016;2;24;21;15.802104485878225
2016;2;24;22;15.802104485878225
2016;2;24;23;15.802104485878225
2016;2;25;0;21.576204169662986
2016;2;25;1;21.576204169662986
2016;2;25;2;21.576204169662986
2016;2;25;3;21.576204169662986
2016;2;25;4;21.576204169662986
2016;2;25;5;21.576204169662986
2016;2;25;6;21.576204169662986
