year;month;day;hour;NO2;PM10;SO2
2016;8;31;14;0.275;9.083;0.82
2016;8;31;15;0.274;0.413;0.752
2016;8;31;16;0.345;0.473;0.656
2016;8;31;17;0.017;22.46;0.617
2016;8;31;18;0.265;12.12;0.671
2016;8;31;19;0.957;14.73;0.593
2016;8;31;20;1.083;6.025;0.435
2016;8;31;21;0.656;7.986;0.462
2016;8;31;22;0.229;8.088;0.497
2016;8;31;23;0.401;9.2;0.421
2016;9;1;0;0.188;13.26;0.477
2016;9;1;1;0.487;5.061;0.46
2016;9;1;2;0.212;7.231;0.463
2016;9;1;3;0.466;10.89;0.513
2016;9;1;4;1.601;12.42;0.949
2016;9;1;5;1.392;10.62;0.865
2016;9;1;6;0.915;10.31;0.668
2016;9;1;7;0.535;18.09;0.652
2016;9;1;8;0.452;15.39;-999
2016;9;1;9;-999;21.19;1.439
2016;9;1;10;6.459;34.68;3.88
2016;9;1;11;2.367;29.76;2.658
2016;9;1;12;1.06;14.16;1.336
2016;9;1;13;1.308;18.47;3.335
2016;9;1;14;1.614;19.16;14.297
2016;9;1;15;1.3;21.56;15.946
2016;9;1;16;0.746;8.368;8.576
2016;9;1;17;0.487;12.29;4.212
2016;9;1;18;0.769;14.74;4.609
2016;9;1;19;1.421;26.37;2.975
2016;9;1;20;1.338;11.7;1.302
2016;9;1;21;0.925;13.09;1.282
2016;9;1;22;0.76;16.9;3.001
2016;9;1;23;0.824;16.18;4.206
2016;9;2;0;0.576;17.88;4.18
2016;9;2;1;0.545;18.26;2.686
2016;9;2;2;0.396;24.82;3.089
2016;9;2;3;0.142;20.1;3.179
2016;9;2;4;0.411;18.54;2.251
2016;9;2;5;0.18;16.12;2.474
2016;9;2;6;0.411;20.78;2.085
2016;9;2;7;0.838;24;1.842
2016;9;2;8;0.806;30.57;1.558
2016;9;2;9;1.25;29.84;-999
2016;9;2;10;-999;31.3;3.173
2016;9;2;11;0.357;14.91;2.063
2016;9;2;12;0.022;17.95;1.388
2016;9;2;13;0.061;16.19;1.146
2016;9;2;14;0.192;8.061;0.988
2016;9;2;15;0.194;11.13;0.878
2016;9;2;16;0.116;-5.744;0.756
2016;9;2;17;0.392;7.075;0.726
2016;9;2;18;1.29;21.89;0.947
2016;9;2;19;1.069;16.32;0.804
2016;9;2;20;1.083;9.247;0.741
2016;9;2;21;0.795;9.866;0.716
2016;9;2;22;0.229;10;0.72
2016;9;2;23;0.191;11.28;0.719
2016;9;3;0;0.604;10.63;0.745
2016;9;3;1;1.14;9.489;0.79
2016;9;3;2;1.08;10.19;0.802
2016;9;3;3;1.013;11.92;0.734
2016;9;3;4;0.834;10.37;0.805
2016;9;3;5;0.629;10.87;0.781
2016;9;3;6;0.973;8.21;0.68
2016;9;3;7;0.678;18.35;0.672
2016;9;3;8;0.844;19.51;0.644
2016;9;3;9;2.21;27.5;0.758
2016;9;3;10;2.375;34.38;-999
2016;9;3;11;-999;20.63;1.138
2016;9;3;12;1.011;22.62;3.983
2016;9;3;13;0.604;24.92;6.482
2016;9;3;14;0.559;17.54;4.275
2016;9;3;15;0.56;18.3;2.217
2016;9;3;16;0.594;9.881;1.164
2016;9;3;17;1.043;12.53;1.129
2016;9;3;18;0.469;13.3;0.85
2016;9;3;19;0.607;11.39;0.736
